itinerario_id,cruce_id,sentido,instante_paso_s,hcall_in_s,hcall_out_s
1,10,,37462,37323,37472
1,10,,37663,37609,37673
1,10,,38962,38823,38972
1,10,,39763,39709,39773
1,10,,40963,40909,40973
1,10,,42163,42109,42173
1,10,,42562,42423,42572
1,10,,43063,43009,43073
1,10,,43462,43323,43472
1,10,,44962,44823,44972
1,10,,45463,45409,45473
1,10,,45742,45603,45752
1,10,,46363,46309,46373
1,10,,47962,47823,47972
1,10,,48862,48723,48872
1,10,,51163,51109,51173
1,10,,53563,53509,53573
1,10,,53662,53523,53672
1,10,,54463,54409,54473
1,10,,56062,55923,56072
1,10,,56962,56823,56972
1,10,,57463,57409,57473
1,10,,59263,59209,59273
1,10,,59962,59823,59972
1,10,,61162,61023,61172
1,10,,61963,61909,61973
1,10,,62062,61923,62072
1,10,,62683,62629,62693
1,10,,63182,63043,63192
1,10,,63403,63349,63413
1,10,,63902,63763,63912
1,10,,64123,64069,64133
1,10,,64622,64483,64632
1,10,,64843,64789,64853
1,10,,65342,65203,65352
1,10,,65563,65509,65573
1,10,,66062,65923,66072
1,10,,66283,66229,66293
1,10,,66782,66643,66792
1,10,,67003,66949,67013
1,10,,67502,67363,67512
1,10,,67723,67669,67733
1,10,,68222,68083,68232
1,10,,68743,68689,68753
1,10,,68942,68803,68952
1,10,,69643,69523,69653
1,10,,69662,69589,69672
1,10,,70262,70123,70272
1,10,,70663,70543,70673
1,10,,70682,70609,70692
1,10,,71462,71323,71472
1,10,,71503,71449,71513
1,10,,72163,72109,72173
1,10,,72262,72123,72272
1,10,,73162,73023,73172
1,10,,73363,73309,73373
1,10,,74023,73923,74033
1,10,,74062,73969,74072
1,10,,74962,74823,74972
1,10,,75163,75109,75173
1,10,,75862,75723,75872
1,10,,76063,76009,76073
1,10,,76762,76623,76772
1,10,,76963,76909,76973
1,10,,77662,77523,77672
1,10,,77913,77859,77923
1,10,,78562,78423,78572
1,10,,79063,79009,79073
1,10,,79462,79323,79472
1,10,,80263,80209,80273
1,10,,80793,80739,80803
1,10,,81862,81723,81872
1,10,,83362,83223,83372
1,8,,20828,20689,20838
1,8,,22912,22774,22922
1,8,,23752,23614,23762
1,8,,24412,24274,24422
1,8,,24832,24694,24842
1,8,,25298,25159,25308
1,8,,25432,25294,25442
1,8,,26018,25879,26028
1,8,,26272,26134,26282
1,8,,26692,26554,26702
1,8,,26978,26839,26988
1,8,,27292,27154,27302
1,8,,27878,27739,27888
1,8,,27952,27814,27962
1,8,,28372,28234,28382
1,8,,28792,28654,28802
1,8,,28838,28699,28848
1,8,,29332,29194,29342
1,8,,29558,29419,29568
1,8,,29992,29854,30002
1,8,,30652,30514,30662
1,8,,30938,30799,30948
1,8,,31402,31264,31412
1,8,,31598,31459,31608
1,8,,32122,31984,32132
1,8,,32258,32119,32268
1,8,,32918,32779,32928
1,8,,33022,32884,33032
1,8,,33578,33439,33588
1,8,,34042,33904,34052
1,8,,34298,34159,34308
1,8,,34822,34684,34832
1,8,,35198,35059,35208
1,8,,36322,36184,36332
1,8,,36398,36259,36408
1,8,,37222,37084,37232
1,8,,37298,37159,37308
1,8,,37822,37684,37832
1,8,,38798,38659,38808
1,8,,39922,39784,39932
1,8,,41122,40984,41132
1,8,,42322,42184,42332
1,8,,42398,42259,42408
1,8,,43222,43084,43232
1,8,,43298,43159,43308
1,8,,44798,44659,44808
1,8,,45578,45439,45588
1,8,,45622,45484,45632
1,8,,46522,46384,46532
1,8,,47798,47659,47808
1,8,,48698,48559,48708
1,8,,51322,51184,51332
1,8,,53498,53359,53508
1,8,,53722,53584,53732
1,8,,54622,54484,54632
1,8,,55898,55759,55908
1,8,,56798,56659,56808
1,8,,57622,57484,57632
1,8,,59422,59284,59432
1,8,,59798,59659,59808
1,8,,60998,60859,61008
1,8,,61898,61759,61908
1,8,,62122,61984,62132
1,8,,62842,62704,62852
1,8,,63008,62869,63018
1,8,,63562,63424,63572
1,8,,63728,63589,63738
1,8,,64282,64144,64292
1,8,,64448,64309,64458
1,8,,65002,64864,65012
1,8,,65168,65029,65178
1,8,,65722,65584,65732
1,8,,65888,65749,65898
1,8,,66442,66304,66452
1,8,,66608,66469,66618
1,8,,67162,67024,67172
1,8,,67328,67189,67338
1,8,,67882,67744,67892
1,8,,68048,67909,68058
1,8,,68768,68629,68778
1,8,,68902,68764,68912
1,8,,69488,69349,69498
1,8,,69802,69664,69812
1,8,,70088,69949,70098
1,8,,70508,70369,70518
1,8,,70822,70684,70832
1,8,,71288,71149,71298
1,8,,71662,71524,71672
1,8,,72098,71959,72108
1,8,,72322,72184,72332
1,8,,72998,72859,73008
1,8,,73522,73384,73532
1,8,,73898,73759,73908
1,8,,74182,74044,74192
1,8,,74798,74659,74808
1,8,,75322,75184,75332
1,8,,75698,75559,75708
1,8,,76222,76084,76232
1,8,,76598,76459,76608
1,8,,77122,76984,77132
1,8,,77498,77359,77508
1,8,,78398,78259,78408
1,8,,79222,79084,79232
1,8,,79298,79159,79308
1,8,,80422,80284,80432
1,8,,81698,81559,81708
1,8,,83198,83059,83208
1,7,,20784,20643,20794
1,7,,22986,22927,22996
1,7,,23826,23767,23836
1,7,,24486,24427,24496
1,7,,24906,24847,24916
1,7,,25234,25093,25244
1,7,,25506,25447,25516
1,7,,25954,25813,25964
1,7,,26346,26287,26356
1,7,,26766,26707,26776
1,7,,26914,26773,26924
1,7,,27366,27307,27376
1,7,,27814,27673,27824
1,7,,28026,27967,28036
1,7,,28446,28387,28456
1,7,,28774,28633,28784
1,7,,28866,28807,28876
1,7,,29406,29347,29416
1,7,,29494,29353,29504
1,7,,30066,30007,30076
1,7,,30726,30667,30736
1,7,,30874,30733,30884
1,7,,31466,31393,31476
1,7,,31534,31407,31544
1,7,,32186,32053,32196
1,7,,32194,32127,32204
1,7,,32854,32713,32864
1,7,,33086,33027,33096
1,7,,33514,33373,33524
1,7,,34106,34047,34116
1,7,,34234,34093,34244
1,7,,34886,34827,34896
1,7,,35134,34993,35144
1,7,,36334,36193,36344
1,7,,36386,36327,36396
1,7,,37234,37093,37244
1,7,,37286,37227,37296
1,7,,37886,37827,37896
1,7,,38734,38593,38744
1,7,,39986,39927,39996
1,7,,41186,41127,41196
1,7,,42334,42193,42344
1,7,,42386,42327,42396
1,7,,43234,43093,43244
1,7,,43286,43227,43296
1,7,,44734,44593,44744
1,7,,45514,45373,45524
1,7,,45686,45627,45696
1,7,,46586,46527,46596
1,7,,47734,47593,47744
1,7,,48634,48493,48644
1,7,,51386,51327,51396
1,7,,53434,53293,53444
1,7,,53786,53727,53796
1,7,,54686,54627,54696
1,7,,55834,55693,55844
1,7,,56734,56593,56744
1,7,,57686,57627,57696
1,7,,59486,59427,59496
1,7,,59734,59593,59744
1,7,,60934,60793,60944
1,7,,61834,61693,61844
1,7,,62186,62127,62196
1,7,,62906,62793,62916
1,7,,62934,62847,62944
1,7,,63626,63513,63636
1,7,,63654,63567,63664
1,7,,64346,64233,64356
1,7,,64374,64287,64384
1,7,,65066,64953,65076
1,7,,65094,65007,65104
1,7,,65786,65673,65796
1,7,,65814,65727,65824
1,7,,66506,66393,66516
1,7,,66534,66447,66544
1,7,,67226,67113,67236
1,7,,67254,67167,67264
1,7,,67946,67833,67956
1,7,,67974,67887,67984
1,7,,68694,68553,68704
1,7,,68966,68907,68976
1,7,,69414,69273,69424
1,7,,69866,69807,69876
1,7,,70014,69873,70024
1,7,,70434,70293,70444
1,7,,70886,70827,70896
1,7,,71214,71073,71224
1,7,,71726,71667,71736
1,7,,72034,71893,72044
1,7,,72386,72327,72396
1,7,,72934,72793,72944
1,7,,73586,73527,73596
1,7,,73834,73693,73844
1,7,,74246,74187,74256
1,7,,74734,74593,74744
1,7,,75386,75327,75396
1,7,,75634,75493,75644
1,7,,76286,76227,76296
1,7,,76534,76393,76544
1,7,,77186,77127,77196
1,7,,77434,77293,77444
1,7,,78334,78193,78344
1,7,,79234,79093,79244
1,7,,79286,79227,79296
1,7,,80486,80427,80496
1,7,,81634,81493,81644
1,7,,83134,82993,83144
1,6,,20492,20435,20502
1,6,,23258,23120,23268
1,6,,24098,23960,24108
1,6,,24758,24620,24768
1,6,,24987,24930,24997
1,6,,25178,25040,25188
1,6,,25707,25640,25717
1,6,,25778,25650,25788
1,6,,26618,26480,26628
1,6,,26667,26610,26677
1,6,,27038,26900,27048
1,6,,27567,27500,27577
1,6,,27638,27510,27648
1,6,,28298,28160,28308
1,6,,28527,28470,28537
1,6,,28718,28580,28728
1,6,,29138,29000,29148
1,6,,29247,29190,29257
1,6,,29678,29540,29688
1,6,,30338,30200,30348
1,6,,30627,30570,30637
1,6,,30998,30860,31008
1,6,,31287,31230,31297
1,6,,31723,31585,31733
1,6,,31947,31890,31957
1,6,,32443,32305,32453
1,6,,32607,32550,32617
1,6,,33267,33205,33277
1,6,,33343,33210,33353
1,6,,33987,33930,33997
1,6,,34363,34225,34373
1,6,,34887,34830,34897
1,6,,35143,35005,35153
1,6,,36087,36030,36097
1,6,,36643,36505,36653
1,6,,36987,36930,36997
1,6,,37543,37405,37553
1,6,,38143,38005,38153
1,6,,38487,38430,38497
1,6,,40243,40105,40253
1,6,,41443,41305,41453
1,6,,42087,42030,42097
1,6,,42643,42505,42653
1,6,,42987,42930,42997
1,6,,43543,43405,43553
1,6,,44487,44430,44497
1,6,,45267,45210,45277
1,6,,45943,45805,45953
1,6,,46843,46705,46853
1,6,,47487,47430,47497
1,6,,48387,48330,48397
1,6,,51643,51505,51653
1,6,,53187,53130,53197
1,6,,54043,53905,54053
1,6,,54943,54805,54953
1,6,,55587,55530,55597
1,6,,56487,56430,56497
1,6,,57943,57805,57953
1,6,,59487,59430,59497
1,6,,59743,59605,59753
1,6,,60687,60630,60697
1,6,,61587,61530,61597
1,6,,62443,62305,62453
1,6,,62662,62605,62672
1,6,,63163,63025,63173
1,6,,63382,63325,63392
1,6,,63883,63745,63893
1,6,,64102,64045,64112
1,6,,64603,64465,64613
1,6,,64822,64765,64832
1,6,,65323,65185,65333
1,6,,65542,65485,65552
1,6,,66043,65905,66053
1,6,,66262,66205,66272
1,6,,66763,66625,66773
1,6,,66982,66925,66992
1,6,,67483,67345,67493
1,6,,67702,67645,67712
1,6,,68203,68065,68213
1,6,,68422,68365,68432
1,6,,69142,69085,69152
1,6,,69223,69085,69233
1,6,,69742,69685,69752
1,6,,70123,69985,70133
1,6,,70162,70105,70172
1,6,,70942,70885,70952
1,6,,71143,71005,71153
1,6,,71787,71730,71797
1,6,,71983,71845,71993
1,6,,72643,72505,72653
1,6,,72687,72630,72697
1,6,,73587,73530,73597
1,6,,73843,73705,73853
1,6,,74487,74365,74497
1,6,,74503,74430,74513
1,6,,75387,75330,75397
1,6,,75643,75505,75653
1,6,,76287,76230,76297
1,6,,76543,76405,76553
1,6,,77187,77130,77197
1,6,,77443,77305,77453
1,6,,78087,78030,78097
1,6,,78987,78930,78997
1,6,,79543,79405,79553
1,6,,80743,80605,80753
1,6,,81387,81330,81397
1,6,,82887,82830,82897
1,5,,20443,20386,20453
1,5,,23307,23253,23317
1,5,,24147,24093,24157
1,5,,24807,24753,24817
1,5,,24938,24881,24948
1,5,,25227,25173,25237
1,5,,25658,25601,25668
1,5,,25827,25773,25837
1,5,,26618,26561,26628
1,5,,26667,26613,26677
1,5,,27087,27033,27097
1,5,,27518,27461,27528
1,5,,27687,27633,27697
1,5,,28347,28293,28357
1,5,,28478,28421,28488
1,5,,28767,28713,28777
1,5,,29187,29133,29197
1,5,,29198,29141,29208
1,5,,29727,29673,29737
1,5,,30387,30333,30397
1,5,,30578,30521,30588
1,5,,31047,30993,31057
1,5,,31238,31181,31248
1,5,,31772,31718,31782
1,5,,31898,31841,31908
1,5,,32492,32438,32502
1,5,,32558,32501,32568
1,5,,33218,33161,33228
1,5,,33392,33338,33402
1,5,,33938,33881,33948
1,5,,34412,34358,34422
1,5,,34838,34781,34848
1,5,,35192,35138,35202
1,5,,36038,35981,36048
1,5,,36692,36638,36702
1,5,,36938,36881,36948
1,5,,37592,37538,37602
1,5,,38192,38138,38202
1,5,,38438,38381,38448
1,5,,40292,40238,40302
1,5,,41492,41438,41502
1,5,,42038,41981,42048
1,5,,42692,42638,42702
1,5,,42938,42881,42948
1,5,,43592,43538,43602
1,5,,44438,44381,44448
1,5,,45218,45161,45228
1,5,,45992,45938,46002
1,5,,46892,46838,46902
1,5,,47438,47381,47448
1,5,,48338,48281,48348
1,5,,51692,51638,51702
1,5,,53138,53081,53148
1,5,,54092,54038,54102
1,5,,54992,54938,55002
1,5,,55538,55481,55548
1,5,,56438,56381,56448
1,5,,57992,57938,58002
1,5,,59438,59381,59448
1,5,,59792,59738,59802
1,5,,60638,60581,60648
1,5,,61538,61481,61548
1,5,,62492,62438,62502
1,5,,62613,62556,62623
1,5,,63212,63158,63222
1,5,,63333,63276,63343
1,5,,63932,63878,63942
1,5,,64053,63996,64063
1,5,,64652,64598,64662
1,5,,64773,64716,64783
1,5,,65372,65318,65382
1,5,,65493,65436,65503
1,5,,66092,66038,66102
1,5,,66213,66156,66223
1,5,,66812,66758,66822
1,5,,66933,66876,66943
1,5,,67532,67478,67542
1,5,,67653,67596,67663
1,5,,68252,68198,68262
1,5,,68373,68316,68383
1,5,,69093,69036,69103
1,5,,69272,69218,69282
1,5,,69693,69636,69703
1,5,,70113,70056,70123
1,5,,70172,70118,70182
1,5,,70893,70836,70903
1,5,,71192,71138,71202
1,5,,71738,71681,71748
1,5,,72032,71978,72042
1,5,,72638,72581,72648
1,5,,72692,72638,72702
1,5,,73538,73481,73548
1,5,,73892,73838,73902
1,5,,74438,74381,74448
1,5,,74552,74498,74562
1,5,,75338,75281,75348
1,5,,75692,75638,75702
1,5,,76238,76181,76248
1,5,,76592,76538,76602
1,5,,77138,77081,77148
1,5,,77492,77438,77502
1,5,,78038,77981,78048
1,5,,78938,78881,78948
1,5,,79592,79538,79602
1,5,,80792,80738,80802
1,5,,81338,81281,81348
1,5,,82838,82781,82848
1,4,,20346,20210,20356
1,4,,23404,23349,23414
1,4,,24244,24189,24254
1,4,,24841,24705,24851
1,4,,24904,24849,24914
1,4,,25324,25269,25334
1,4,,25561,25425,25571
1,4,,25924,25869,25934
1,4,,26521,26385,26531
1,4,,26764,26709,26774
1,4,,27184,27129,27194
1,4,,27421,27285,27431
1,4,,27784,27729,27794
1,4,,28381,28245,28391
1,4,,28444,28389,28454
1,4,,28864,28809,28874
1,4,,29101,28965,29111
1,4,,29284,29229,29294
1,4,,29824,29769,29834
1,4,,30481,30345,30491
1,4,,30484,30429,30494
1,4,,31141,31005,31151
1,4,,31144,31089,31154
1,4,,31801,31665,31811
1,4,,31869,31814,31879
1,4,,32461,32325,32471
1,4,,32589,32534,32599
1,4,,33121,32985,33131
1,4,,33489,33434,33499
1,4,,33841,33705,33851
1,4,,34509,34454,34519
1,4,,34741,34605,34751
1,4,,35289,35234,35299
1,4,,35941,35805,35951
1,4,,36789,36705,36799
1,4,,36841,36734,36851
1,4,,37689,37634,37699
1,4,,38289,38205,38299
1,4,,38341,38234,38351
1,4,,40389,40334,40399
1,4,,41589,41534,41599
1,4,,41941,41805,41951
1,4,,42789,42705,42799
1,4,,42841,42734,42851
1,4,,43689,43634,43699
1,4,,44341,44205,44351
1,4,,45121,44985,45131
1,4,,46089,46034,46099
1,4,,46989,46934,46999
1,4,,47341,47205,47351
1,4,,48241,48105,48251
1,4,,51789,51734,51799
1,4,,53041,52905,53051
1,4,,54189,54134,54199
1,4,,55089,55034,55099
1,4,,55441,55305,55451
1,4,,56341,56205,56351
1,4,,58089,58034,58099
1,4,,59341,59205,59351
1,4,,59889,59834,59899
1,4,,60541,60405,60551
1,4,,61441,61305,61451
1,4,,62516,62380,62526
1,4,,62589,62534,62599
1,4,,63236,63100,63246
1,4,,63309,63254,63319
1,4,,63956,63820,63966
1,4,,64029,63974,64039
1,4,,64676,64540,64686
1,4,,64749,64694,64759
1,4,,65396,65260,65406
1,4,,65469,65414,65479
1,4,,66116,65980,66126
1,4,,66189,66134,66199
1,4,,66836,66700,66846
1,4,,66909,66854,66919
1,4,,67556,67420,67566
1,4,,67629,67574,67639
1,4,,68276,68140,68286
1,4,,68349,68294,68359
1,4,,68996,68860,69006
1,4,,69369,69314,69379
1,4,,69596,69460,69606
1,4,,70016,69880,70026
1,4,,70269,70214,70279
1,4,,70796,70660,70806
1,4,,71289,71234,71299
1,4,,71641,71505,71651
1,4,,72129,72074,72139
1,4,,72541,72405,72551
1,4,,72789,72734,72799
1,4,,73441,73305,73451
1,4,,73989,73934,73999
1,4,,74341,74205,74351
1,4,,74649,74594,74659
1,4,,75241,75105,75251
1,4,,75789,75734,75799
1,4,,76141,76005,76151
1,4,,76689,76634,76699
1,4,,77041,76905,77051
1,4,,77589,77534,77599
1,4,,77941,77805,77951
1,4,,78841,78705,78851
1,4,,79689,79634,79699
1,4,,80889,80834,80899
1,4,,81241,81105,81251
1,4,,82741,82605,82751
1,3,,20321,20264,20331
1,3,,23419,23284,23429
1,3,,24259,24124,24269
1,3,,24831,24774,24841
1,3,,24919,24784,24929
1,3,,25339,25204,25349
1,3,,25551,25494,25561
1,3,,25939,25804,25949
1,3,,26511,26454,26521
1,3,,26779,26644,26789
1,3,,27199,27064,27209
1,3,,27411,27354,27421
1,3,,27799,27664,27809
1,3,,28371,28314,28381
1,3,,28459,28324,28469
1,3,,28879,28744,28889
1,3,,29091,29034,29101
1,3,,29299,29164,29309
1,3,,29839,29704,29849
1,3,,30471,30364,30481
1,3,,30499,30414,30509
1,3,,31131,31024,31141
1,3,,31159,31074,31169
1,3,,31791,31734,31801
1,3,,31869,31734,31879
1,3,,32451,32394,32461
1,3,,32589,32454,32599
1,3,,33111,33054,33121
1,3,,33489,33354,33499
1,3,,33831,33774,33841
1,3,,34509,34374,34519
1,3,,34731,34674,34741
1,3,,35289,35154,35299
1,3,,35931,35874,35941
1,3,,36789,36654,36799
1,3,,36831,36774,36841
1,3,,37689,37554,37699
1,3,,38289,38154,38299
1,3,,38331,38274,38341
1,3,,40389,40254,40399
1,3,,41589,41454,41599
1,3,,41931,41874,41941
1,3,,42789,42654,42799
1,3,,42831,42774,42841
1,3,,43689,43554,43699
1,3,,44331,44274,44341
1,3,,45111,45054,45121
1,3,,46089,45954,46099
1,3,,46989,46854,46999
1,3,,47331,47274,47341
1,3,,48231,48174,48241
1,3,,51789,51654,51799
1,3,,53031,52974,53041
1,3,,54189,54054,54199
1,3,,55089,54954,55099
1,3,,55431,55374,55441
1,3,,56331,56274,56341
1,3,,58089,57954,58099
1,3,,59331,59274,59341
1,3,,59889,59754,59899
1,3,,60531,60474,60541
1,3,,61431,61374,61441
1,3,,62501,62444,62511
1,3,,62589,62454,62599
1,3,,63221,63164,63231
1,3,,63309,63174,63319
1,3,,63941,63884,63951
1,3,,64029,63894,64039
1,3,,64661,64604,64671
1,3,,64749,64614,64759
1,3,,65381,65324,65391
1,3,,65469,65334,65479
1,3,,66101,66044,66111
1,3,,66189,66054,66199
1,3,,66821,66764,66831
1,3,,66909,66774,66919
1,3,,67541,67484,67551
1,3,,67629,67494,67639
1,3,,68261,68204,68271
1,3,,68349,68214,68359
1,3,,68981,68924,68991
1,3,,69369,69234,69379
1,3,,69581,69524,69591
1,3,,70001,69944,70011
1,3,,70269,70134,70279
1,3,,70781,70724,70791
1,3,,71289,71154,71299
1,3,,71631,71574,71641
1,3,,72129,71994,72139
1,3,,72531,72474,72541
1,3,,72789,72654,72799
1,3,,73431,73374,73441
1,3,,73989,73854,73999
1,3,,74331,74274,74341
1,3,,74649,74514,74659
1,3,,75231,75174,75241
1,3,,75789,75654,75799
1,3,,76131,76074,76141
1,3,,76689,76554,76699
1,3,,77031,76974,77041
1,3,,77589,77454,77599
1,3,,77931,77874,77941
1,3,,78831,78774,78841
1,3,,79689,79554,79699
1,3,,80889,80754,80899
1,3,,81231,81174,81241
1,3,,82731,82674,82741
1,2,,20313,20256,20323
1,2,,23427,23286,23437
1,2,,24267,24126,24277
1,2,,24823,24766,24833
1,2,,24927,24786,24937
1,2,,25347,25206,25357
1,2,,25543,25486,25553
1,2,,25947,25806,25957
1,2,,26503,26446,26513
1,2,,26787,26646,26797
1,2,,27207,27066,27217
1,2,,27403,27346,27413
1,2,,27807,27666,27817
1,2,,28363,28306,28373
1,2,,28467,28326,28477
1,2,,28887,28746,28897
1,2,,29083,29026,29093
1,2,,29307,29166,29317
1,2,,29847,29706,29857
1,2,,30463,30366,30473
1,2,,30507,30406,30517
1,2,,31123,31026,31133
1,2,,31167,31066,31177
1,2,,31783,31726,31793
1,2,,31877,31736,31887
1,2,,32443,32386,32453
1,2,,32597,32456,32607
1,2,,33103,33046,33113
1,2,,33497,33356,33507
1,2,,33823,33766,33833
1,2,,34517,34376,34527
1,2,,34723,34666,34733
1,2,,35297,35156,35307
1,2,,35923,35866,35933
1,2,,36797,36656,36807
1,2,,36823,36766,36833
1,2,,37697,37556,37707
1,2,,38297,38156,38307
1,2,,38323,38266,38333
1,2,,40397,40256,40407
1,2,,41597,41456,41607
1,2,,41923,41866,41933
1,2,,42797,42656,42807
1,2,,42823,42766,42833
1,2,,43697,43556,43707
1,2,,44323,44266,44333
1,2,,45103,45046,45113
1,2,,46097,45956,46107
1,2,,46997,46856,47007
1,2,,47323,47266,47333
1,2,,48223,48166,48233
1,2,,51797,51656,51807
1,2,,53023,52966,53033
1,2,,54197,54056,54207
1,2,,55097,54956,55107
1,2,,55423,55366,55433
1,2,,56323,56266,56333
1,2,,58097,57956,58107
1,2,,59323,59266,59333
1,2,,59897,59756,59907
1,2,,60523,60466,60533
1,2,,61423,61366,61433
1,2,,62493,62436,62503
1,2,,62597,62456,62607
1,2,,63213,63156,63223
1,2,,63317,63176,63327
1,2,,63933,63876,63943
1,2,,64037,63896,64047
1,2,,64653,64596,64663
1,2,,64757,64616,64767
1,2,,65373,65316,65383
1,2,,65477,65336,65487
1,2,,66093,66036,66103
1,2,,66197,66056,66207
1,2,,66813,66756,66823
1,2,,66917,66776,66927
1,2,,67533,67476,67543
1,2,,67637,67496,67647
1,2,,68253,68196,68263
1,2,,68357,68216,68367
1,2,,68973,68916,68983
1,2,,69377,69236,69387
1,2,,69573,69516,69583
1,2,,69993,69936,70003
1,2,,70277,70136,70287
1,2,,70773,70716,70783
1,2,,71297,71156,71307
1,2,,71623,71566,71633
1,2,,72137,71996,72147
1,2,,72523,72466,72533
1,2,,72797,72656,72807
1,2,,73423,73366,73433
1,2,,73997,73856,74007
1,2,,74323,74266,74333
1,2,,74657,74516,74667
1,2,,75223,75166,75233
1,2,,75797,75656,75807
1,2,,76123,76066,76133
1,2,,76697,76556,76707
1,2,,77023,76966,77033
1,2,,77597,77456,77607
1,2,,77923,77866,77933
1,2,,78823,78766,78833
1,2,,79697,79556,79707
1,2,,80897,80756,80907
1,2,,81223,81166,81233
1,2,,82723,82666,82733
